user_id,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,label,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id
2533653547,evagreen69,1486148377000,2017-02-03 18:59:37,,,,0,RT @braintwat: @braintwat https://t.co/McSdsAbqsj,827592394078093314,,[],[],POSTED,[],,
2587100717,judelambertusa,1478625997000,2016-11-08 17:26:37,,,,0,Ted Cruz endorses #Trump https://t.co/ixAIrERGw3,796041245172858880,,"[""maga""]",[],POSTED,[],,
2496599688,notritahart,1482163658000,2016-12-19 16:07:38,,,,0,#TrumpBecause All the candidates have great plans. @realDonaldTrump has actions,810879271912751104,,[],[],POSTED,[],,
2533221819,lazykstafford,1478632943000,2016-11-08 19:22:23,,,,1,Obama and Obama do their best to make everyone feel like we're strangers in this country #TeaPartyNews #NObama https://t.co/XXvnmHgrEc,796070381585137664,,"[""ThingsPeopleOnTwitterLike""]",[],POSTED,[],,
2671070290,patriotblake,1483285233000,2017-01-01 15:40:33,,,,1,RT @HealthRanger: Aiming is useless until you learn these 3 shooting secrets https://t.co/FOOOcJgHNG  #2a #guns #tcot #pjnet https://t.co/X…,815583500019658752,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1485497550000,2017-01-27 06:12:30,,,,0,"RT @LiliaEP: Wow, the brilliant Andrew McCarthy of @NRO is supporting @SenTedCruz for president! #tcot #GOP  https://t.co/o09x7bucP9",824862628392480769,,[],[],POSTED,[],,
1658420976,baobaeham,1491054307000,2017-04-01 13:45:07,,,,0,RT @JefLeeson: #ThingsYouCantIgnore The last step at the top of the stairs.,848169355229757441,,"[""Tashify""]",[],POSTED,[],,
2743327187,washingtonline,1476764959000,2016-10-18 04:29:19,0,FALSE,0,0,140 characters can be worth 1000 words.  #ThingsToKnowAboutTwitter,788235485088841728,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://wapo.st/2e1f7HZ""]",POSTED,[],,
1617939218,paulinett,1481429556000,2016-12-11 04:12:36,,,,0,"NBC Donated $5.6 Million To Democratic Party, Provided First Debate’s Moderator
https://t.co/Fuxkxhiukx https://t.co/DI7vVs8Mn6",807800224068620292,,"[""Hacks""]",[],POSTED,[],,
1671234620,hyddrox,1475826688000,2016-10-07 07:51:28,0,FALSE,0,0,"""No nation"" ""No borders""",784300092484259840,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""BigUnions""]",[],POSTED,"[""cmdorsey""]",784287020180844544,
1868496344,brianaregland,1481274924000,2016-12-09 09:15:24,,,,0,Right-to-work fuels GOP state Senate primary race in St. Charles County  #politics,807151651681402881,,[],[],POSTED,[],,
4508630900,thefoundingson,1474299526000,2016-09-19 15:38:46,,,,0,RT @davidbanner: Wow #RIPJJ #Mississippi #theGodbox https://t.co/9TDonSSI7d,777894711185010689,,[],[],POSTED,[],,
1684524144,datwisenigga,1489596938000,2017-03-15 16:55:38,,,,0,RT @TexasTrell: @DragonflyJonez @Blunt_Doctor_RX https://t.co/Rlog9GXS0b,842056707199098881,,[],[],POSTED,[],,
2882013788,giselleevns,1475678730000,2016-10-05 14:45:30,,,,1,RT @sinbadbad: Bada bing ... really you thought that was. Comeback ...but then you do follow trump ..don't take much to make you h…,783679514505154560,,"[""RuinADinnerInOnePhrase""]",[],POSTED,[],,
2531159968,traceyhappymom,1480521146000,2016-11-30 15:52:26,,,,1,RT @BillZucker: DONT YOU JUST HATE IT when you go out and buy something and that night you find a COUPON in your Local Paper! PLS RT https:…,803990076141211648,,[],[],POSTED,[],,
2540882036,heyits_toby,1488364843000,2017-03-01 10:40:43,,,,1,"RT @LesgartCPA: Exaggeratng idiot doesn't know both Obama &amp; Clinton had similar temp. bans from Muslim countries. 
#ExtremeVetting is our N…",836888928791703554,,[],[],POSTED,[],,
1675280893,brianthelifter,1475771906000,2016-10-06 16:38:26,0,FALSE,0,0,RT @luchadora41: A Week of Terror and Diversity in Europe https://t.co/5PGVEVD9w4 #WakeUpAmerica,784070321406111744,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://dlvr.it/MPG8HX"",""http://dlvr.it/MPG8HX""]",POSTED,"[""livenewscloud"",""blicqer""]",783689028373577729,
2882331822,jenn_abrams,1474936312000,2016-09-27 00:31:52,1,FALSE,1,0,RT @stagemama1974: @FreeDavidKing @thewizardofaaah @shelliecorreia @16_our_movement we have to pay a fine every month for insurance we don'…,780565586610888704,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""debatenight""]",[],POSTED,[],,
3990577513,tpartynews,1469829193000,2016-07-29 21:53:13,64,FALSE,58,0,RT @UnderVisualsNYC: Make America Stronger Together Again ✌️ #Banners #Print #Printer #Backdrops #Props #Clinton #Trump #Unity…,759144777375813632,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""DemsInPhilly""]",[],POSTED,[],,
1660771422,garrettsimpson_,1476537609000,2016-10-15 13:20:09,0,FALSE,0,1,RT @TruthFrqncyNews: British link to 'snuff' videos https://t.co/RwNR0vNqa4,787281912721125376,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""jackposobiec""]",787251653858697216,
1649487510,hiimkhloe,1480062441000,2016-11-25 08:27:21,,,,0,"RT @VABVOX: @docrocktex26 @HillaryClinton I just said almost exactly this to you! The #NeverKamala attacks are a reprise of 2016, now with…",802066130408001536,,[],[],POSTED,[],,
2589353987,cassieweltch,1479741571000,2016-11-21 15:19:31,,,,1,RT @KurtSchlichter: Maybe you should get your lazy ass a job. RT @BryanEffEm Can't wait until I have a little extra cash so I can donate to…,800720303588515840,,"[""SurvivalGuideToThanksgiving""]",[],POSTED,[],800726161345089537,
4217244274,blk_voice,1472179413000,2016-08-26 02:43:33,11,FALSE,7,0,"RT @ava: Me: Despite its full and thorough playedoutness, this gif is one of my great loves. Never gets old.

Everyone: Um, yes it does.…",769002312870293504,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://atlantablackstar.com/2016/08/25/white-students-host-online-debate-on-best-way-to-say-n-word-school-releases-statement-after-expected-outrage/""]",POSTED,[],,
1727482238,melvinsroberts,1481732088000,2016-12-14 16:14:48,,,,0,"RT @USAneedsTRUMP: @HillaryClinton 

https://t.co/Lk5PQwOL1r",809069135007272960,,"[""GiftIdeasForPoliticians""]",[],POSTED,[],,
1671234620,hyddrox,1490058556000,2017-03-21 01:09:16,,,,1,"RT @MisteryQuene: #MeanGirlsRules Do unto others.  No, no more, it stops there.",843992872231878656,,"[""SCOTUS""]",[],POSTED,[],,
1684524144,datwisenigga,1492995607000,2017-04-24 01:00:07,,,,0,"RT @realDonaldTrump: Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right…",856311758113341440,,"[""Featured""]",[],POSTED,[],,
1518857420,nojonathonno,1475921292000,2016-10-08 10:08:12,0,FALSE,0,0,RT @wishiwasatiger: @Emphoto21 @KeshaTedder Sound emojis. Got to save bandwidth and 140 characters.,784696891795574784,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://dlvr.it/MQB9Yh"",""http://dlvr.it/MQB9Yh""]",POSTED,"[""nydailynews"",""blicqer""]",784690868863143937,
2620869737,puredavie,1473087592000,2016-09-05 14:59:52,,,,0,"RT @rahmanjavanmard: #تركیه در سقوط به كابوس خودكامگی:
ملتی كه فكر خود را در گردباد از دست داده است  
https://t.co/5LbGsNAGie",772811490625622016,,"[""ToAvoidWorkI""]",[],POSTED,[],,
1684524144,datwisenigga,1489193542000,2017-03-11 00:52:22,,,,0,RT @DRUDGE_REPORT: Protests erupt on streets...  https://t.co/u2KW10ZIX0,840364743114252288,,"[""Patriots""]",[],POSTED,[],,
1720117201,donnabrivera,1475771557000,2016-10-06 16:32:37,0,FALSE,0,1,RT @DiscloseTV: Man Who Died For One Hour Explains What He Experienced After Death https://t.co/lHAwonvHA2,784068855396261888,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://bit.ly/2dTZH6q""]",POSTED,"[""instapundit""]",783924982124384256,
2671070290,patriotblake,1482131057000,2016-12-19 07:04:17,,,,0,RT @TwiterHero: U.S. prescription drug spending as high as $610 billion by 2021: report https://t.co/lbbIQF3Jpv via @Reuters down to $61 in…,810742534465093632,,[],[],POSTED,[],,
1676481360,emileewaren,1482245069000,2016-12-20 14:44:29,,,,1,"RT @mashable: Apple is beefing up its beats in other apps, too: GarageBand just got a major update.  http://t.co/jGzHGkB9XA",811220732399222784,,[],[],POSTED,[],,
2882331822,jenn_abrams,1478108343000,2016-11-02 17:39:03,2,FALSE,2,0,"Free people, remember this maxim: we may acquire liberty, but it is never recovered if it is once lost.  – Rousseau",793870046959460352,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/i/web/status/793870046959460352""]",POSTED,[],,
1617939218,paulinett,1490082511000,2017-03-21 07:48:31,,,,0,RT @4coloredgyrl: #BlackWomenVote I just did it in Maryland!!! #ImWitHer #Election2016 https://t.co/cXfaotFvZc,844093349736996864,,"[""images""]",[],POSTED,[],,
2753211010,phoenixdailynew,1476922590000,2016-10-20 00:16:30,0,FALSE,0,0,RT @eileendefreest: #DealBreakerIn3Words You say totes.,788896639498919936,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2ejZwmv""]",POSTED,[],,
,c__wells,1420987892000,2015-01-11 14:51:32,,,,1,"RT @mitchellvii: POWERFUL SHOW ""Obama Insanity! (12/29) ""Special Roundtable Tackles Racism &amp; Anti-Semitism!"""" https://t.co/TTXqB96DDb",554289510184284160,,[],[],POSTED,[],,
,anthonywoodboy,1433983991000,2015-06-11 00:53:11,,,,0,"RT @ActivistPost: ""Using Holidays as a Distraction, Obama Just Signed NDAA “Propaganda” Provision to Destroy Free Press https://t.co/VmN4k2…",608799100423708673,,[],[],POSTED,[],,
2498271878,interfischer,1478634071000,2016-11-08 19:41:11,0,FALSE,0,0,RT @BlackGirlNerds: Since like 2005 tbh https://t.co/ze0GAmX1Ag,796075111426256896,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""TrumpPence16"",""maga"",""TrumpForPresident"",""BuildTheWall"",""HillaryForPrison2016""]",[],POSTED,"[""realdonaldtrump""]",,
2882013788,giselleevns,1478704556000,2016-11-09 15:15:56,,,,1,RT @Glertsgal: that's stupid. we pay in every paycheck. they have NO rights to cut payments. We need to cut their paychecks! https://t.co/C…,796370745869926400,,"[""ICelebrateTrumpWith""]",[],POSTED,[],,
1868496344,brianaregland,1483651622000,2017-01-05 21:27:02,,,,1,. THE SECOND AMENDMENT IS MY GUN PERMIT.  ISSUE DATE: 12/15/1791 EXPIRATION DATE: NONE  #VETS #NRA #CCOT #TCOT #GOP https://t.co/Uy4Pr8EXPO,817120245190164480,,[],[],POSTED,[],,
1684524144,datwisenigga,1488049591000,2017-02-25 19:06:31,,,,0,RT @justmichelle10: Pregnant/Parenting Student Scholarship for fellow Aggies! Please help us support them! https://t.co/vU3tZGAjoF,835566663688941569,,[],[],POSTED,[],,
1680366068,willisbonnerr,1489801462000,2017-03-18 01:44:22,,,,0,RT @iDeLorean: So this is what its for... https://t.co/iSmmJt92u6,842914544640905216,,[],[],POSTED,[],,
1627096807,jassscott,1475992394000,2016-10-09 05:53:14,0,FALSE,0,0,"RT @dwaynefighter: I'm not supposed to have condensed milk, and guess what I just had.",784995114225729537,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""realdonaldtrump"",""bensasse""]",784726683920297984,
2541945841,mr_clampin,1475057075000,2016-09-28 10:04:35,,,,0,"@midnight Hello Dolly,Hello Kitty #JapanAMovie",781072104469004288,,"[""WhatMakesMeABadass""]",[],POSTED,[],,
2753211010,phoenixdailynew,1473866382000,2016-09-14 15:19:42,0,FALSE,0,1,RT @LibAmericaOrg: WTF? Florida Jailers Won’t Face Charges For Boiling A Man Alive (VIDEOS) https://t.co/TUL1qioA8u https://t.co/vmWQgsRyeY,776077974420414466,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2cx3dSb""]",POSTED,[],,
1676481360,emileewaren,1481649075000,2016-12-13 17:11:15,,,,0,"I need to live my own life, follow my own path. I wish for things to change, and that's the problem. –Merida (Brave)",808720953882673153,,[],[],POSTED,[],,
2496599688,notritahart,1487173991000,2017-02-15 15:53:11,,,,1,"RT @Coolish_Breeze: Meaningless, since he endorsed Bernie. https://t.co/vS8jZfZ2AT",831894131949633539,,"[""HowToLoseYourJob""]",[],POSTED,[],,
2882013788,giselleevns,1485359981000,2017-01-25 15:59:41,,,,0,"RT @Laurie89764267: @Craftmastah @bigbare44, I was at the rally on Melbourne, Fl and it was a beautiful moment seeing everybody bowing thei…",824285622881894401,,"[""ItsRiskyTo""]",[],POSTED,[],,
1680366068,willisbonnerr,1485511168000,2017-01-27 09:59:28,,,,0,@kingsfanone lol,824919745312993280,,"[""trap""]",[],POSTED,[],,
4508630900,thefoundingson,1481647059000,2016-12-13 16:37:39,,,,1,RT @Stevenwhirsch99: Be the voice for these 4 men that Hillary left for dead. #Benghazi #ElectionDay https://t.co/c83qXIoWgq,808712497133920256,,[],[],POSTED,[],,
3084088366,priceforpierce,1454926385000,2016-02-08 10:13:05,,,,0,"RT @BPDmisconduct: Mount Vernon police officer wounded in shooting, standoff ends via @goskagit",696637867527950336,,"[""NewHampshireForTrump""]",[],POSTED,[],,
1671234620,hyddrox,1474159409000,2016-09-18 00:43:29,0,FALSE,0,0,#RatherHaveTheBoxThan the pox,777307017727844352,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""jimmylemons""]",777302794051084288,
4272870988,pamela_moore13,1476124242000,2016-10-10 18:30:42,22,FALSE,13,0,"RT @ashleylatruly: #NowPlaying ""No One Else"" by Amel Larrieux ♫ https://t.co/SsxHciRBW0",785548124337037312,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,[],,
1768259989,mrclydepratt,1491752125000,2017-04-09 15:35:25,,,,1,porn carolin interraci gangbang co german horni slutti trib belgium co pjcqekmvtq,851096217161302016,,[],[],POSTED,[],,
3084360275,mil0blake,1458317905000,2016-03-18 16:18:25,,,,1,ferrary2018 anybodi want cumtribut sister fuck dirti cumtribut cocktribut cumslut horni cuckold x89,710862934600245248,,"[""SupremeSacrificeDay""]",[],POSTED,[],,
1623180199,jeffreykahunas,1484663239000,2017-01-17 14:27:19,,,,0,x89 open accept bitch friend littl whore x89 x89 co jnwaqf6dhi,821363275858407424,,"[""FFRNN""]",[],POSTED,[],,
1649967228,_nickluna_,1477471326000,2016-10-26 08:42:06,,,,0,last happen month scooj chop watch chronicl x89 never clap x8f x89 x8d x89 x95 x8f,791198203106455552,,[],[],POSTED,[],,
1868496344,brianaregland,1484313565000,2017-01-13 13:19:25,,,,1,slut differ nshe everyday freak babajaan8888 week,819896635861954562,,[],[],POSTED,[],,
,evewebster373,1422238222000,2015-01-26 02:10:22,,,,0,itsjuliomp3 mother natur x89 oh x89 cold x89 x9d slap ad ungr x89,559533775139270656,,[],[],POSTED,[],,
2533653547,evagreen69,1474941175000,2016-09-27 01:52:55,,,,1,kinki colleg video drunk fuck dirti masseur doctor catwoman mother porn x89 co ulf9meg62k,780585983389540353,,"[""ThingsMoreTrustedThanHillary""]",[],POSTED,[],,
1833223908,dorothiebell,1474633271000,2016-09-23 12:21:11,,,,1,loser look slut selfish co bitch m9p7mojzoj creep fuck x89,779294540062687233,,[],[],POSTED,[],,
731123255457816577,whitehousecards,1475687041000,2016-10-05 17:04:01,1,FALSE,0,1,bitch shame congratul littl urliltinybabi still,783714369695657984,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"[""http://www.businessinsider.com/poll-who-won-pence-kaine-vice-presidential-debate-2016-10""]",POSTED,[],,
1658202894,laurabaeley,1478646698000,2016-11-08 23:11:38,,,,0,rt ghrecap ghdailyrecap franco startl ava peter help anna griffin run sonni chapel kim amp drew think fut,796128070679875584,,[],[],POSTED,[],,
2540882036,heyits_toby,1456402074000,2016-02-25 12:07:54,,,,1,familiar egewss3ppx look bitch bennjenkinz co,702827357871185920,,"[""ArticleV""]",[],POSTED,[],,
1833223908,dorothiebell,1483563328000,2017-01-04 20:55:28,,,,1,fuck ugli thing moron slut go kill hear stupid,816749912805273600,,"[""Inaugurat""]",[],POSTED,[],,
2496599688,notritahart,1480929599000,2016-12-05 09:19:59,,,,1,actual fuck sassi tail stank lmfao,805703254952865793,,"[""VulnerabilityIn5Words""]",[],POSTED,[],,
1833223908,dorothiebell,1476653918000,2016-10-16 21:38:38,,,,1,cruelboythesi alway slut fluff kris support,787769747404455936,,[],[],POSTED,[],,
3312143142,gloed_up,1470019949000,2016-08-01 02:52:29,0,FALSE,0,0,rt lzlwsn 5 contemp ya novel love amp wish peopl read mirror sky aditi khorana list cage robin roe hundr,759944864603734016,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/gloed_up/status/759941195606945792""]",POSTED,"[""hoteposc""]",759944298741850116,
1657694515,daileyjadon,1486569350000,2017-02-08 15:55:50,,,,0,stefanrpgsalv originaibxtch x89 aim sassi bitch,829358082006331393,,"[""ValentinesDayIn3Words""]",[],POSTED,[],,
1660771422,garrettsimpson_,1474286361000,2016-09-19 11:59:21,,,,0,rt nulldrohan think everi girl experienc one way anoth piss need wake si,777839491721621504,,[],[],POSTED,[],,
1662779209,rh0lbr00k,1474292647000,2016-09-19 13:44:07,0,FALSE,0,1,slut amp spent philli ass game dodger men grown call park fan filthadelphia countless,777865860857724929,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""donaldt4prez""]",777769507888648192,
1684524144,datwisenigga,1488312604000,2017-02-28 20:10:04,,,,0,anoth demon refer song amp cover mk album ava possess sean ono lennon,836669822322667520,,[],[],POSTED,[],,
1661246144,kateritterrrr,1475163310000,2016-09-29 15:35:10,0,FALSE,0,0,spainandfitz jasonfitz sarahspain rememb defens win championship guess conta,781517684362051584,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://observer.com/2016/09/howard-deans-unhinged-unfounded-accusation-of-cocaine-abuse-only-helps-donald-trump/#.V-0uiKMCjTg.twitter""]",POSTED,"[""usacsmret""]",781511104388276226,
1649144358,westernwindwes,1480882724000,2016-12-04 20:18:44,,,,0,ava shaunk show still happen today black children women amp men,805506644662775809,,[],[],POSTED,[],,
1657753759,johnbranchh,1456714078000,2016-02-29 02:47:58,,,,1,game call fox news host tomi lahren amp quot slut amp quot make fun 21 savag,704135998133964800,,"[""OscarsSoWhite""]",[],POSTED,[],,
1720117201,donnabrivera,1475220285000,2016-09-30 07:24:45,0,FALSE,0,1,ava sniffl cough amp want cuddl sad feel blah love comfort,781756653800521728,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""HillaryClinton"",""TheCleaner"",""Trump2016"",""PodiumGate"",""ClintonScandals"",""imwithher""]",[],POSTED,"[""chatrevolve""]",781675216241950722,
1664988493,claudia42kern,1469278444000,2016-07-23 12:54:04,0,FALSE,0,1,go follow colbaebrock get full dustin slut sam amp colbi experi,756834768948334592,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/JacksonDiehl/status/756582601251512320""]",POSTED,"[""andylevy""]",756584736718360576,
2532611755,kathiemrr,1492622902000,2017-04-19 17:28:22,,,,0,french fri slut stand word say five guy one worst french fri ever trie,854748522524033024,,[],[],POSTED,[],,
,micparrish,1438386742000,2015-07-31 23:52:22,,,,1,wonder mani call girl dude virgin slut still,627265578508656640,,[],[],POSTED,[],,
1660771422,garrettsimpson_,1464468106000,2016-05-28 20:41:46,,,,1,nastiest skank bitch trust fug slut x89 expos name x89 co fu5bx0rjlq,736658748371042304,,"[""pjnet""]",[],POSTED,[],,
2531159968,traceyhappymom,1481270092000,2016-12-09 07:54:52,,,,0,morn person aaafter coffe,807131383248416768,,[],[],POSTED,[],,
,_billy_moyer_,1428080948000,2015-04-03 17:09:08,,,,1,sakura big slut face ugli flat bitch stupid man unlik beauti goregeuo least pretti fat son,584039944156422144,,"[""dailyteen""]",[],POSTED,[],,
2577082467,todaycincinnati,1471701914000,2016-08-20 14:05:14,0,FALSE,0,0,rt hollykay2141 awesom battl futur ladi lion mani great ball handler defend amp teammat ladi lion,766999537491730433,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[],"[""https://twibble.io"",""http://www.nytimes.com/2016/08/20/us/politics/paul-manafort-resigns-donald-trump.html?partner=rss&emc=rss""]",POSTED,[],,
,logan_whatsup,1420621588000,2015-01-07 09:06:28,,,,1,lick leg like hair listen radiohead play radio two cigar,552753119793139712,,[],[],POSTED,[],,
,evewebster373,1434590742000,2015-06-18 01:25:42,,,,1,big brazzer ava get pete f00f1 ass porn pornstar fuck rt pornhub divin sex hardcoresex sexvideo pornvideo,611344001774567424,,"[""health""]",[],POSTED,[],,
1039581360,darknally,1477110609000,2016-10-22 04:30:09,0,FALSE,0,0,neuroloveolog power mind love amp sex ava cadel bloglovin,789685248267214848,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Foke""]","[""http://dailym.ai/2eDanqi""]",POSTED,[],,
1662779209,rh0lbr00k,1474283797000,2016-09-19 11:16:37,0,FALSE,0,0,right ridicul regret report sloppi co tcmolxts1l,777828738692100096,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Emmys"",""Emmys""]",[],POSTED,"[""americanmex067"",""hillaryclinton""]",777691620267261952,
2882013788,giselleevns,1481553213000,2016-12-12 14:33:33,,,,0,success lupita danai michael amp ava spider man spider vers director peter ramsey,808318879449620480,,"[""My2017Resolution""]",[],POSTED,[],,
1680366068,willisbonnerr,1475815260000,2016-10-07 04:41:00,,,,1,slut bitch gang amp fuck done ah,784252159114092544,,"[""ma""]",[],POSTED,[],,
1679279490,ameliebaldwin,1478558479000,2016-11-07 22:41:19,0,FALSE,0,1,hot nake girl melanystar preti comun co nu97kquvqh porn x89 co irilx6pj3l,795758055963160577,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://ln.is/truthfeed.com/video-/ftCRG""]",POSTED,"[""constancequeen8""]",795750637619347456,
2882013788,giselleevns,1481551892000,2016-12-12 14:11:32,,,,1,x89 co pykw5xhb4i princess chaturb alway daddysgirl camgirl,808313339868811264,,[],[],POSTED,[],,
2587100717,judelambertusa,1484585534000,2017-01-16 16:52:14,,,,0,pathet bitch superior bankssahsadtf pathet life control piggi sel x89 co h10qjasm0b,821037356249714688,,"[""Prince""]",[],POSTED,[],,
4332740714,usa_gunslinger,1473903283000,2016-09-15 01:34:43,76,FALSE,47,1,get usual girl slut slag shame jealous man noth wrong cant mean girl,776232748642029568,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,[],,
2533653547,evagreen69,1449158149000,2015-12-03 15:55:49,,,,1,cumshot schoolgirl japanes girl 5go7vknqjr untouch fuck eat fuck co pussi japanes x89 extrem,672444134796320768,,"[""Libtards""]",[],POSTED,[],,
1660771422,garrettsimpson_,1480854868000,2016-12-04 12:34:28,,,,0,rt mrphilliponya night fantasia truli special rememb famili call vote night,805389808671539201,,[],[],POSTED,[],,
1684524144,datwisenigga,1485614012000,2017-01-28 14:33:32,,,,1,real piec shit realtristan13 mean alreadi new cheat pregnant girlfriend,825351105219612672,,[],[],POSTED,[],,
1657694515,daileyjadon,1501755984000,2017-08-03 10:26:24,,,,1,slut around anyth got shame stop girlfriend look femal mess boy,893055444419321856,,[],[],POSTED,[],,
